Start,End,Heat pump dhw consumption (kwh),Heat pump heating consumption (kwh),Total heat pump consumption (kwh),Non heat pump consumption (kwh),Total overall consumption (kwh),OVO Extended Fixed 15M + Heat Pump Plus --- Heat pump dhw price (GBP),OVO Extended Fixed 15M + Heat Pump Plus --- Heat pump heating price (GBP),OVO Extended Fixed 15M + Heat Pump Plus --- Total heat pump price (GBP),OVO Extended Fixed 15M + Heat Pump Plus --- Non heat pump price (GBP),OVO Extended Fixed 15M + Heat Pump Plus --- Total price ignoring standing charge (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Heat pump dhw price (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Heat pump heating price (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Total heat pump price (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Non heat pump price (GBP),OVO 1 Year Fixed + Heat Pump Plus --- Total price ignoring standing charge (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Heat pump dhw price (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Heat pump heating price (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Total heat pump price (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Non heat pump price (GBP),OVO 1 Year Fixed + Greener Electricity + Heat Pump Plus --- Total price ignoring standing charge (GBP),Octopus Cosy --- Heat pump dhw price (GBP),Octopus Cosy --- Heat pump heating price (GBP),Octopus Cosy --- Total heat pump price (GBP),Octopus Cosy --- Non heat pump price (GBP),Octopus Cosy --- Total price ignoring standing charge (GBP),Octopus 12M Fixed august 2024 v1 --- Heat pump dhw price (GBP),Octopus 12M Fixed august 2024 v1 --- Heat pump heating price (GBP),Octopus 12M Fixed august 2024 v1 --- Total heat pump price (GBP),Octopus 12M Fixed august 2024 v1 --- Non heat pump price (GBP),Octopus 12M Fixed august 2024 v1 --- Total price ignoring standing charge (GBP)
2025-02-10 10:00:00,2025-02-10 11:00:00,0.0,0.9238241599353048,0.9238241599353048,0.15917584006469543,1.0830000000000002,0.00,0.14,0.14,0.04,0.18,0.00,0.14,0.14,0.04,0.18,0.00,0.14,0.14,0.04,0.18,0.00,0.25,0.25,0.04,0.29,0.00,0.22,0.22,0.04,0.26
2025-02-10 11:00:00,2025-02-10 12:00:00,0.0,0.8872037699880249,0.8872037699880249,0.16079623001197518,1.048,0.00,0.13,0.13,0.04,0.17,0.00,0.13,0.13,0.04,0.17,0.00,0.13,0.13,0.04,0.17,0.00,0.24,0.24,0.04,0.28,0.00,0.21,0.21,0.04,0.25
2025-02-10 12:00:00,2025-02-10 13:00:00,0.0,0.8624522466715976,0.8624522466715976,0.18554775332840245,1.048,0.00,0.13,0.13,0.05,0.17,0.00,0.13,0.13,0.05,0.18,0.00,0.13,0.13,0.05,0.18,0.00,0.23,0.23,0.05,0.28,0.00,0.21,0.21,0.04,0.25
2025-02-10 13:00:00,2025-02-10 14:00:00,0.0,0.844126792076423,0.844126792076423,0.25587320792357704,1.1,0.00,0.13,0.13,0.06,0.19,0.00,0.13,0.13,0.07,0.19,0.00,0.13,0.13,0.07,0.19,0.00,0.11,0.11,0.03,0.14,0.00,0.20,0.20,0.06,0.26
2025-02-10 14:00:00,2025-02-10 15:00:00,0.0,0.8842146096907585,0.8842146096907585,0.2057853903092416,1.09,0.00,0.13,0.13,0.05,0.18,0.00,0.13,0.13,0.05,0.18,0.00,0.13,0.13,0.05,0.18,0.00,0.12,0.12,0.03,0.14,0.00,0.21,0.21,0.05,0.26
2025-02-10 15:00:00,2025-02-10 16:00:00,0.0,0.8517898501104076,0.8517898501104076,0.16521014988959226,1.017,0.00,0.13,0.13,0.04,0.17,0.00,0.13,0.13,0.04,0.17,0.00,0.13,0.13,0.04,0.17,0.00,0.11,0.11,0.02,0.13,0.00,0.20,0.20,0.04,0.24
2025-02-10 16:00:00,2025-02-10 17:00:00,0.0,0.8042743576535644,0.8042743576535644,0.16872564234643572,0.9730000000000001,0.00,0.12,0.12,0.04,0.16,0.00,0.12,0.12,0.04,0.16,0.00,0.12,0.12,0.04,0.16,0.00,0.32,0.32,0.07,0.39,0.00,0.19,0.19,0.04,0.23
2025-02-10 17:00:00,2025-02-10 18:00:00,0.0,0.7411906880508892,0.7411906880508892,0.18080931194911087,0.922,0.00,0.11,0.11,0.04,0.16,0.00,0.11,0.11,0.05,0.16,0.00,0.11,0.11,0.05,0.16,0.00,0.30,0.30,0.07,0.37,0.00,0.18,0.18,0.04,0.22
2025-02-10 18:00:00,2025-02-10 19:00:00,0.0,0.7735181316021127,0.7735181316021127,0.2064818683978873,0.98,0.00,0.12,0.12,0.05,0.17,0.00,0.12,0.12,0.05,0.17,0.00,0.12,0.12,0.05,0.17,0.00,0.31,0.31,0.08,0.39,0.00,0.19,0.19,0.05,0.24
2025-02-10 19:00:00,2025-02-10 20:00:00,0.0,0.7895981292948128,0.7895981292948128,0.2904018707051873,1.08,0.00,0.12,0.12,0.07,0.19,0.00,0.12,0.12,0.07,0.19,0.00,0.12,0.12,0.07,0.19,0.00,0.21,0.21,0.08,0.29,0.00,0.19,0.19,0.07,0.26
2025-02-10 20:00:00,2025-02-10 21:00:00,0.0,0.7864878938844488,0.7864878938844488,1.135512106115551,1.922,0.00,0.12,0.12,0.28,0.39,0.00,0.12,0.12,0.29,0.41,0.00,0.12,0.12,0.29,0.41,0.00,0.21,0.21,0.30,0.51,0.00,0.19,0.19,0.27,0.46
2025-02-10 21:00:00,2025-02-10 22:00:00,0.0,0.7658566333008192,0.7658566333008192,0.5201433666991808,1.286,0.00,0.11,0.11,0.13,0.24,0.00,0.11,0.11,0.13,0.25,0.00,0.11,0.11,0.13,0.25,0.00,0.20,0.20,0.14,0.34,0.00,0.18,0.18,0.12,0.31
2025-02-10 22:00:00,2025-02-10 23:00:00,0.0,0.49340910731896304,0.49340910731896304,0.21159089268103692,0.705,0.00,0.07,0.07,0.05,0.13,0.00,0.07,0.07,0.05,0.13,0.00,0.07,0.07,0.05,0.13,0.00,0.06,0.06,0.03,0.09,0.00,0.12,0.12,0.05,0.17
2025-02-10 23:00:00,2025-02-11 00:00:00,0.0,0.6963408307835176,0.6963408307835176,0.11465916921648234,0.8109999999999999,0.00,0.10,0.10,0.03,0.13,0.00,0.10,0.10,0.03,0.13,0.00,0.10,0.10,0.03,0.13,0.00,0.09,0.09,0.02,0.11,0.00,0.17,0.17,0.03,0.19
2025-02-11 00:00:00,2025-02-11 01:00:00,0.0,0.5234340052816902,0.5234340052816902,0.1675659947183099,0.6910000000000001,0.00,0.08,0.08,0.04,0.12,0.00,0.08,0.08,0.04,0.12,0.00,0.08,0.08,0.04,0.12,0.00,0.14,0.14,0.04,0.18,0.00,0.13,0.13,0.04,0.17
2025-02-11 01:00:00,2025-02-11 02:00:00,0.0,0.6798820884683099,0.6798820884683099,0.14911791153169007,0.829,0.00,0.10,0.10,0.04,0.14,0.00,0.10,0.10,0.04,0.14,0.00,0.10,0.10,0.04,0.14,0.00,0.18,0.18,0.04,0.22,0.00,0.16,0.16,0.04,0.20
2025-02-11 02:00:00,2025-02-11 03:00:00,0.0,0.5674215042483267,0.5674215042483267,0.09757849575167332,0.665,0.00,0.09,0.09,0.02,0.11,0.00,0.09,0.09,0.02,0.11,0.00,0.09,0.09,0.02,0.11,0.00,0.15,0.15,0.03,0.18,0.00,0.14,0.14,0.02,0.16
2025-02-11 03:00:00,2025-02-11 04:00:00,0.0,0.640694087979845,0.640694087979845,0.11030591202015505,0.751,0.00,0.10,0.10,0.03,0.12,0.00,0.10,0.10,0.03,0.12,0.00,0.10,0.10,0.03,0.12,0.00,0.17,0.17,0.03,0.20,0.00,0.15,0.15,0.03,0.18
2025-02-11 04:00:00,2025-02-11 05:00:00,0.0,0.5724708734408422,0.5724708734408422,0.1065291265591578,0.679,0.00,0.09,0.09,0.03,0.11,0.00,0.09,0.09,0.03,0.11,0.00,0.09,0.09,0.03,0.11,0.00,0.08,0.08,0.01,0.09,0.00,0.14,0.14,0.03,0.16
2025-02-11 05:00:00,2025-02-11 06:00:00,0.0,0.6835400916873281,0.6835400916873281,0.0,0.6835400916873281,0.00,0.10,0.10,0.00,0.10,0.00,0.10,0.10,0.00,0.10,0.00,0.10,0.10,0.00,0.10,0.00,0.09,0.09,0.00,0.09,0.00,0.16,0.16,0.00,0.16
2025-02-11 06:00:00,2025-02-11 07:00:00,0.0,0.8426727274147846,0.8426727274147846,0.5213272725852153,1.3639999999999999,0.00,0.13,0.13,0.13,0.25,0.00,0.13,0.13,0.13,0.26,0.00,0.13,0.13,0.13,0.26,0.00,0.11,0.11,0.07,0.18,0.00,0.20,0.20,0.13,0.33
2025-02-11 07:00:00,2025-02-11 08:00:00,0.13541758359771014,0.7068231757698933,0.8422407593676035,0.18075924063239668,1.0230000000000001,0.02,0.11,0.13,0.04,0.17,0.02,0.11,0.13,0.05,0.17,0.02,0.11,0.13,0.05,0.17,0.04,0.19,0.23,0.05,0.27,0.03,0.17,0.20,0.04,0.25
2025-02-11 08:00:00,2025-02-11 09:00:00,0.7704272454316377,0.34163152215789166,1.1120587675895293,0.3469412324104708,1.459,0.12,0.05,0.17,0.08,0.25,0.12,0.05,0.17,0.09,0.26,0.12,0.05,0.17,0.09,0.26,0.21,0.09,0.30,0.09,0.39,0.18,0.08,0.27,0.08,0.35
2025-02-11 09:00:00,2025-02-11 10:00:00,0.7949248559859318,0.6360858296605308,1.4310106856464626,0.24398931435353743,1.675,0.12,0.10,0.21,0.06,0.27,0.12,0.10,0.21,0.06,0.28,0.12,0.10,0.21,0.06,0.28,0.21,0.17,0.38,0.07,0.45,0.19,0.15,0.34,0.06,0.40
2025-02-11 10:00:00,2025-02-11 11:00:00,0.0,0.7218778895246479,0.7218778895246479,0.28312211047535196,1.005,0.00,0.11,0.11,0.07,0.18,0.00,0.11,0.11,0.07,0.18,0.00,0.11,0.11,0.07,0.18,0.00,0.19,0.19,0.08,0.27,0.00,0.17,0.17,0.07,0.24
2025-02-11 11:00:00,2025-02-11 12:00:00,0.0,0.6681580457746479,0.6681580457746479,0.1678419542253522,0.8360000000000001,0.00,0.10,0.10,0.04,0.14,0.00,0.10,0.10,0.04,0.14,0.00,0.10,0.10,0.04,0.14,0.00,0.18,0.18,0.04,0.22,0.00,0.16,0.16,0.04,0.20
2025-02-11 12:00:00,2025-02-11 13:00:00,0.0,0.7577300770246479,0.7577300770246479,0.3392699229753521,1.097,0.00,0.11,0.11,0.08,0.20,0.00,0.11,0.11,0.09,0.20,0.00,0.11,0.11,0.09,0.20,0.00,0.20,0.20,0.09,0.29,0.00,0.18,0.18,0.08,0.26
2025-02-11 13:00:00,2025-02-11 14:00:00,0.0,0.7128122403169014,0.7128122403169014,0.23218775968309868,0.9450000000000001,0.00,0.11,0.11,0.06,0.16,0.00,0.11,0.11,0.06,0.17,0.00,0.11,0.11,0.06,0.17,0.00,0.09,0.09,0.03,0.12,0.00,0.17,0.17,0.06,0.23
2025-02-11 14:00:00,2025-02-11 15:00:00,0.0,0.734491836813936,0.734491836813936,0.190508163186064,0.925,0.00,0.11,0.11,0.05,0.16,0.00,0.11,0.11,0.05,0.16,0.00,0.11,0.11,0.05,0.16,0.00,0.10,0.10,0.02,0.12,0.00,0.18,0.18,0.05,0.22
2025-02-11 15:00:00,2025-02-11 16:00:00,0.0,0.7458051042071907,0.7458051042071907,0.18119489579280934,0.927,0.00,0.11,0.11,0.04,0.16,0.00,0.11,0.11,0.05,0.16,0.00,0.11,0.11,0.05,0.16,0.00,0.10,0.10,0.02,0.12,0.00,0.18,0.18,0.04,0.22
2025-02-11 16:00:00,2025-02-11 17:00:00,0.0,0.7427923173415493,0.7427923173415493,0.18620768265845078,0.929,0.00,0.11,0.11,0.05,0.16,0.00,0.11,0.11,0.05,0.16,0.00,0.11,0.11,0.05,0.16,0.00,0.30,0.30,0.07,0.37,0.00,0.18,0.18,0.04,0.22
2025-02-11 17:00:00,2025-02-11 18:00:00,0.0,0.7464708338759133,0.7464708338759133,0.1095291661240867,0.856,0.00,0.11,0.11,0.03,0.14,0.00,0.11,0.11,0.03,0.14,0.00,0.11,0.11,0.03,0.14,0.00,0.30,0.30,0.04,0.34,0.00,0.18,0.18,0.03,0.21
2025-02-11 18:00:00,2025-02-11 19:00:00,0.0,0.7573200882191572,0.7573200882191572,0.1116799117808428,0.869,0.00,0.11,0.11,0.03,0.14,0.00,0.11,0.11,0.03,0.14,0.00,0.11,0.11,0.03,0.14,0.00,0.30,0.30,0.04,0.35,0.00,0.18,0.18,0.03,0.21
2025-02-11 19:00:00,2025-02-11 20:00:00,0.0,0.776967728785236,0.776967728785236,0.249032271214764,1.026,0.00,0.12,0.12,0.06,0.18,0.00,0.12,0.12,0.06,0.18,0.00,0.12,0.12,0.06,0.18,0.00,0.21,0.21,0.07,0.27,0.00,0.19,0.19,0.06,0.25
2025-02-11 20:00:00,2025-02-11 21:00:00,0.0,0.7905121505953314,0.7905121505953314,0.2384878494046685,1.029,0.00,0.12,0.12,0.06,0.18,0.00,0.12,0.12,0.06,0.18,0.00,0.12,0.12,0.06,0.18,0.00,0.21,0.21,0.06,0.28,0.00,0.19,0.19,0.06,0.25
2025-02-11 21:00:00,2025-02-11 22:00:00,0.0,0.6886492003147153,0.6886492003147153,0.37835079968528484,1.0670000000000002,0.00,0.10,0.10,0.09,0.20,0.00,0.10,0.10,0.10,0.20,0.00,0.10,0.10,0.10,0.20,0.00,0.18,0.18,0.10,0.29,0.00,0.17,0.17,0.09,0.26
2025-02-11 22:00:00,2025-02-11 23:00:00,0.0,0.4977575153212172,0.4977575153212172,0.0,0.4977575153212172,0.00,0.07,0.07,0.00,0.07,0.00,0.07,0.07,0.00,0.07,0.00,0.07,0.07,0.00,0.07,0.00,0.07,0.07,0.00,0.07,0.00,0.12,0.12,0.00,0.12
2025-02-11 23:00:00,2025-02-12 00:00:00,0.0,0.4160746555144476,0.4160746555144476,0.3359253444855524,0.752,0.00,0.06,0.06,0.08,0.14,0.00,0.06,0.06,0.09,0.15,0.00,0.06,0.06,0.09,0.15,0.00,0.05,0.05,0.04,0.10,0.00,0.10,0.10,0.08,0.18
2025-02-12 00:00:00,2025-02-12 01:00:00,0.0,0.4051547657790927,0.4051547657790927,0.2528452342209073,0.658,0.00,0.06,0.06,0.06,0.12,0.00,0.06,0.06,0.06,0.13,0.00,0.06,0.06,0.06,0.13,0.00,0.11,0.11,0.07,0.18,0.00,0.10,0.10,0.06,0.16
2025-02-12 01:00:00,2025-02-12 02:00:00,0.0,0.5040781026910566,0.5040781026910566,0.039921897308943466,0.544,0.00,0.08,0.08,0.01,0.09,0.00,0.08,0.08,0.01,0.09,0.00,0.08,0.08,0.01,0.09,0.00,0.13,0.13,0.01,0.15,0.00,0.12,0.12,0.01,0.13
2025-02-12 02:00:00,2025-02-12 03:00:00,0.0,0.5075499909111956,0.5075499909111956,0.0,0.5075499909111956,0.00,0.08,0.08,0.00,0.08,0.00,0.08,0.08,0.00,0.08,0.00,0.08,0.08,0.00,0.08,0.00,0.14,0.14,0.00,0.14,0.00,0.12,0.12,0.00,0.12
2025-02-12 03:00:00,2025-02-12 04:00:00,0.0,0.3910469188291861,0.3910469188291861,0.3429530811708139,0.734,0.00,0.06,0.06,0.08,0.14,0.00,0.06,0.06,0.09,0.15,0.00,0.06,0.06,0.09,0.15,0.00,0.10,0.10,0.09,0.20,0.00,0.09,0.09,0.08,0.18
2025-02-12 04:00:00,2025-02-12 05:00:00,0.0,0.48500693641012743,0.48500693641012743,0.034993063589872586,0.52,0.00,0.07,0.07,0.01,0.08,0.00,0.07,0.07,0.01,0.08,0.00,0.07,0.07,0.01,0.08,0.00,0.06,0.06,0.00,0.07,0.00,0.12,0.12,0.01,0.12
2025-02-12 05:00:00,2025-02-12 06:00:00,0.0,0.6543428636792401,0.6543428636792401,0.0,0.6543428636792401,0.00,0.10,0.10,0.00,0.10,0.00,0.10,0.10,0.00,0.10,0.00,0.10,0.10,0.00,0.10,0.00,0.09,0.09,0.00,0.09,0.00,0.16,0.16,0.00,0.16
2025-02-12 06:00:00,2025-02-12 07:00:00,0.0,0.7058631040433925,0.7058631040433925,0.5871368959566077,1.2930000000000001,0.00,0.11,0.11,0.14,0.25,0.00,0.11,0.11,0.15,0.26,0.00,0.11,0.11,0.15,0.26,0.00,0.09,0.09,0.08,0.17,0.00,0.17,0.17,0.14,0.31
2025-02-12 07:00:00,2025-02-12 08:00:00,0.0,0.6999169919865694,0.6999169919865694,0.2190830080134306,0.919,0.00,0.10,0.10,0.05,0.16,0.00,0.10,0.10,0.06,0.16,0.00,0.10,0.10,0.06,0.16,0.00,0.19,0.19,0.06,0.25,0.00,0.17,0.17,0.05,0.22
2025-02-12 08:00:00,2025-02-12 09:00:00,0.0,0.6819814918171888,0.6819814918171888,0.5000185081828111,1.182,0.00,0.10,0.10,0.12,0.22,0.00,0.10,0.10,0.13,0.23,0.00,0.10,0.10,0.13,0.23,0.00,0.18,0.18,0.13,0.32,0.00,0.16,0.16,0.12,0.28
2025-02-12 09:00:00,2025-02-12 10:00:00,0.0,0.6652310323526731,0.6652310323526731,1.1317689676473268,1.797,0.00,0.10,0.10,0.28,0.38,0.00,0.10,0.10,0.29,0.39,0.00,0.10,0.10,0.29,0.39,0.00,0.18,0.18,0.30,0.48,0.00,0.16,0.16,0.27,0.43
2025-02-12 10:00:00,2025-02-12 11:00:00,0.0,0.6618007024495678,0.6618007024495678,0.5341992975504324,1.1960000000000002,0.00,0.10,0.10,0.13,0.23,0.00,0.10,0.10,0.14,0.24,0.00,0.10,0.10,0.14,0.24,0.00,0.18,0.18,0.14,0.32,0.00,0.16,0.16,0.13,0.29
2025-02-12 11:00:00,2025-02-12 12:00:00,0.0,0.5548532879839589,0.5548532879839589,1.047146712016041,1.6019999999999999,0.00,0.08,0.08,0.26,0.34,0.00,0.08,0.08,0.27,0.35,0.00,0.08,0.08,0.27,0.35,0.00,0.15,0.15,0.28,0.43,0.00,0.13,0.13,0.25,0.38
2025-02-12 12:00:00,2025-02-12 13:00:00,0.0,0.6366886909164553,0.6366886909164553,0.9083113090835446,1.545,0.00,0.10,0.10,0.22,0.32,0.00,0.10,0.10,0.23,0.33,0.00,0.10,0.10,0.23,0.33,0.00,0.17,0.17,0.24,0.41,0.00,0.15,0.15,0.22,0.37
2025-02-12 13:00:00,2025-02-12 14:00:00,0.0,0.5806273779263351,0.5806273779263351,0.5373726220736648,1.1179999999999999,0.00,0.09,0.09,0.13,0.22,0.00,0.09,0.09,0.14,0.22,0.00,0.09,0.09,0.14,0.22,0.00,0.08,0.08,0.07,0.15,0.00,0.14,0.14,0.13,0.27
2025-02-12 14:00:00,2025-02-12 15:00:00,0.0,0.6188229932907355,0.6188229932907355,0.7501770067092645,1.369,0.00,0.09,0.09,0.18,0.28,0.00,0.09,0.09,0.19,0.28,0.00,0.09,0.09,0.19,0.28,0.00,0.08,0.08,0.10,0.18,0.00,0.15,0.15,0.18,0.33
2025-02-12 15:00:00,2025-02-12 16:00:00,0.0,0.6085511402980225,0.6085511402980225,0.5824488597019776,1.191,0.00,0.09,0.09,0.14,0.23,0.00,0.09,0.09,0.15,0.24,0.00,0.09,0.09,0.15,0.24,0.00,0.08,0.08,0.08,0.16,0.00,0.15,0.15,0.14,0.29
2025-02-12 16:00:00,2025-02-12 17:00:00,0.0,0.633269867517535,0.633269867517535,0.9787301324824651,1.612,0.00,0.09,0.09,0.24,0.33,0.00,0.09,0.09,0.25,0.34,0.00,0.09,0.09,0.25,0.34,0.00,0.25,0.25,0.39,0.65,0.00,0.15,0.15,0.23,0.39
2025-02-12 17:00:00,2025-02-12 18:00:00,0.0,0.652013374643471,0.652013374643471,0.629986625356529,1.282,0.00,0.10,0.10,0.15,0.25,0.00,0.10,0.10,0.16,0.26,0.00,0.10,0.10,0.16,0.26,0.00,0.26,0.26,0.25,0.51,0.00,0.16,0.16,0.15,0.31
2025-02-12 18:00:00,2025-02-12 19:00:00,0.0,0.620250197233078,0.620250197233078,0.627749802766922,1.248,0.00,0.09,0.09,0.15,0.25,0.00,0.09,0.09,0.16,0.25,0.00,0.09,0.09,0.16,0.25,0.00,0.25,0.25,0.25,0.50,0.00,0.15,0.15,0.15,0.30
2025-02-12 19:00:00,2025-02-12 20:00:00,0.0,0.6457728639464995,0.6457728639464995,1.2152271360535005,1.861,0.00,0.10,0.10,0.30,0.39,0.00,0.10,0.10,0.31,0.41,0.00,0.10,0.10,0.31,0.41,0.00,0.17,0.17,0.33,0.50,0.00,0.15,0.15,0.29,0.45
2025-02-12 20:00:00,2025-02-12 21:00:00,0.0,0.6599095541555547,0.6599095541555547,1.2950904458444454,1.955,0.00,0.10,0.10,0.32,0.41,0.00,0.10,0.10,0.33,0.43,0.00,0.10,0.10,0.33,0.43,0.00,0.18,0.18,0.35,0.52,0.00,0.16,0.16,0.31,0.47
2025-02-12 21:00:00,2025-02-12 22:00:00,0.0,0.5142208331138824,0.5142208331138824,0.6427791668861176,1.157,0.00,0.08,0.08,0.16,0.23,0.00,0.08,0.08,0.16,0.24,0.00,0.08,0.08,0.16,0.24,0.00,0.14,0.14,0.17,0.31,0.00,0.12,0.12,0.15,0.28
2025-02-12 22:00:00,2025-02-12 23:00:00,0.0,0.3865808096310379,0.3865808096310379,0.2544191903689621,0.641,0.00,0.06,0.06,0.06,0.12,0.00,0.06,0.06,0.06,0.12,0.00,0.06,0.06,0.06,0.12,0.00,0.05,0.05,0.03,0.08,0.00,0.09,0.09,0.06,0.15
2025-02-12 23:00:00,2025-02-13 00:00:00,0.0,0.3202154961968267,0.3202154961968267,0.4407845038031733,0.761,0.00,0.05,0.05,0.11,0.16,0.00,0.05,0.05,0.11,0.16,0.00,0.05,0.05,0.11,0.16,0.00,0.04,0.04,0.06,0.10,0.00,0.08,0.08,0.11,0.18
2025-02-13 00:00:00,2025-02-13 01:00:00,0.0,0.33167771291208786,0.33167771291208786,0.7743222870879121,1.1059999999999999,0.00,0.05,0.05,0.19,0.24,0.00,0.05,0.05,0.20,0.25,0.00,0.05,0.05,0.20,0.25,0.00,0.09,0.09,0.21,0.30,0.00,0.08,0.08,0.19,0.27
2025-02-13 01:00:00,2025-02-13 02:00:00,0.0,0.5226822146203156,0.5226822146203156,0.5913177853796843,1.1139999999999999,0.00,0.08,0.08,0.14,0.22,0.00,0.08,0.08,0.15,0.23,0.00,0.08,0.08,0.15,0.23,0.00,0.14,0.14,0.16,0.30,0.00,0.13,0.13,0.14,0.27
2025-02-13 02:00:00,2025-02-13 03:00:00,0.0,0.41691866106649755,0.41691866106649755,0.5400813389335024,0.957,0.00,0.06,0.06,0.13,0.19,0.00,0.06,0.06,0.14,0.20,0.00,0.06,0.06,0.14,0.20,0.00,0.11,0.11,0.14,0.26,0.00,0.10,0.10,0.13,0.23
2025-02-13 03:00:00,2025-02-13 04:00:00,0.0,0.3649465117803719,0.3649465117803719,0.5570534882196281,0.9219999999999999,0.00,0.05,0.05,0.14,0.19,0.00,0.05,0.05,0.14,0.20,0.00,0.05,0.05,0.14,0.20,0.00,0.10,0.10,0.15,0.25,0.00,0.09,0.09,0.13,0.22
2025-02-13 04:00:00,2025-02-13 05:00:00,0.0,0.45313488850046246,0.45313488850046246,0.7138651114995376,1.167,0.00,0.07,0.07,0.17,0.24,0.00,0.07,0.07,0.18,0.25,0.00,0.07,0.07,0.18,0.25,0.00,0.06,0.06,0.09,0.15,0.00,0.11,0.11,0.17,0.28
2025-02-13 05:00:00,2025-02-13 06:00:00,0.6556441168986575,0.18254509154879955,0.8381892084474571,0.4818107915525429,1.32,0.10,0.03,0.13,0.12,0.24,0.10,0.03,0.13,0.12,0.25,0.10,0.03,0.13,0.12,0.25,0.09,0.02,0.11,0.06,0.17,0.16,0.04,0.20,0.12,0.32
2025-02-13 06:00:00,2025-02-13 07:00:00,1.3090051704876369,0.22396114446169124,1.532966314949328,0.4880336850506719,2.021,0.20,0.03,0.23,0.12,0.35,0.20,0.03,0.23,0.12,0.35,0.20,0.03,0.23,0.12,0.35,0.17,0.03,0.20,0.06,0.27,0.31,0.05,0.37,0.12,0.48
2025-02-13 07:00:00,2025-02-13 08:00:00,0.13370592611640164,0.7318743308904214,0.8655802570068231,0.17841974299317698,1.044,0.02,0.11,0.13,0.04,0.17,0.02,0.11,0.13,0.05,0.18,0.02,0.11,0.13,0.05,0.18,0.04,0.20,0.23,0.05,0.28,0.03,0.18,0.21,0.04,0.25
2025-02-13 08:00:00,2025-02-13 09:00:00,0.0,0.66163963028169,0.66163963028169,0.11136036971830998,0.773,0.00,0.10,0.10,0.03,0.13,0.00,0.10,0.10,0.03,0.13,0.00,0.10,0.10,0.03,0.13,0.00,0.18,0.18,0.03,0.21,0.00,0.16,0.16,0.03,0.19
2025-02-13 09:00:00,2025-02-13 10:00:00,0.0,0.6457599710171406,0.6457599710171406,0.1932400289828594,0.839,0.00,0.10,0.10,0.05,0.14,0.00,0.10,0.10,0.05,0.15,0.00,0.10,0.10,0.05,0.15,0.00,0.17,0.17,0.05,0.22,0.00,0.15,0.15,0.05,0.20
2025-02-13 10:00:00,2025-02-13 11:00:00,0.0,0.6465491856604317,0.6465491856604317,0.1374508143395683,0.784,0.00,0.10,0.10,0.03,0.13,0.00,0.10,0.10,0.03,0.13,0.00,0.10,0.10,0.03,0.13,0.00,0.17,0.17,0.04,0.21,0.00,0.16,0.16,0.03,0.19
2025-02-13 11:00:00,2025-02-13 12:00:00,0.0,0.5933401851314744,0.5933401851314744,0.14465981486852564,0.738,0.00,0.09,0.09,0.04,0.12,0.00,0.09,0.09,0.04,0.13,0.00,0.09,0.09,0.04,0.13,0.00,0.16,0.16,0.04,0.20,0.00,0.14,0.14,0.03,0.18
2025-02-13 12:00:00,2025-02-13 13:00:00,0.0,0.6416751299215412,0.6416751299215412,0.13932487007845884,0.781,0.00,0.10,0.10,0.03,0.13,0.00,0.10,0.10,0.04,0.13,0.00,0.10,0.10,0.04,0.13,0.00,0.17,0.17,0.04,0.21,0.00,0.15,0.15,0.03,0.19
2025-02-13 13:00:00,2025-02-13 14:00:00,0.0,0.4607558384683098,0.4607558384683098,0.1892441615316902,0.65,0.00,0.07,0.07,0.05,0.12,0.00,0.07,0.07,0.05,0.12,0.00,0.07,0.07,0.05,0.12,0.00,0.06,0.06,0.02,0.09,0.00,0.11,0.11,0.05,0.16
2025-02-13 14:00:00,2025-02-13 15:00:00,0.0,0.7500893744106254,0.7500893744106254,0.2339106255893746,0.984,0.00,0.11,0.11,0.06,0.17,0.00,0.11,0.11,0.06,0.17,0.00,0.11,0.11,0.06,0.17,0.00,0.10,0.10,0.03,0.13,0.00,0.18,0.18,0.06,0.24
2025-02-13 15:00:00,2025-02-13 16:00:00,0.0,0.4586442224481758,0.4586442224481758,0.6343557775518242,1.093,0.00,0.07,0.07,0.15,0.22,0.00,0.07,0.07,0.16,0.23,0.00,0.07,0.07,0.16,0.23,0.00,0.06,0.06,0.08,0.14,0.00,0.11,0.11,0.15,0.26
2025-02-13 16:00:00,2025-02-13 17:00:00,0.0,0.7774889103584604,0.7774889103584604,0.20751108964153953,0.9849999999999999,0.00,0.12,0.12,0.05,0.17,0.00,0.12,0.12,0.05,0.17,0.00,0.12,0.12,0.05,0.17,0.00,0.31,0.31,0.08,0.40,0.00,0.19,0.19,0.05,0.24
2025-02-13 17:00:00,2025-02-13 18:00:00,0.0,0.644607873696816,0.644607873696816,0.1663921263031839,0.8109999999999999,0.00,0.10,0.10,0.04,0.14,0.00,0.10,0.10,0.04,0.14,0.00,0.10,0.10,0.04,0.14,0.00,0.26,0.26,0.07,0.33,0.00,0.15,0.15,0.04,0.19
